transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T8602,U097,12/07/2024,Expense,rent,$9944,Upi,Del,Home rent
T7931,U085,12-08-21,Expense,travel,1037,Cash,Bangalore,Ola cab
T13820,U148,10/16/2023,Expense,utilities,6278,Banktransfer,Hyd,Power bill
T0241,U148,13-12-23,Expense,travel,$2963,Upi,Unknown,Taxi fare
T9531,U149,06/15/2021,Expense,utilities,999,Csh,Chennai,Utility payment
T1003,U064,08-11-22,Income,investment,43737,Upi,Lucknow,Equity investment
T5549,U114,2021-01-30,Expense,rent,45894,Bank Transfr,Mum,Home rent
T13844,U006,2024-05-29,Expense,travel,₹7040,Upi,Jaipur,Metro recharge
T9591,U034,08/22/2022,Expense,entertainment,5011,Upi,Unknown,OTT subscription
T5042,U008,13-07-23,Expense,travel,2082,Csh,Del,Taxi fare
T6831,U145,23-05-22,Income,freelance,43378,Upi,Unknown,Website project
T0131,U108,07-01-23,Expense,entertainment,4167,Csh,Pune,Netflix subscription
T3349,U130,2022-08-02,Expense,utilities,6260,Card,Mumbai,Power bill
T5111,U051,09/02/2023,Expense,rent,747,Crd,Chennai,Lease payment
T2986,U127,31-03-21,Expense,travel,3645,Unknown,Lucknow,Metro recharge
T3113,U079,2023-03-17,Expense,health,5958,Bank Transfer,Mumbai,Medicine purchase
T5430,U061,12/08/2022,Income,investment,49098,Cash,Chennai,Equity investment
T13440,U062,19-06-22,Expense,travel,3833,Card,Hyderabad,Travel expense
T1572,U097,2024-06-02,Expense,education,2715,Card,Ahmedabad,Educational material
T13022,U105,2023-04-22,Expense,utilities,₹9245,Bank Transfer,Ahmedabad,Power bill
T3628,U116,2024-12-07,Expense,rent,12316,Cash,Jai,Room rent
T7622,U124,20-03-24,Expense,entertainment,2561,Bank Transfr,Unknown,Gaming subscription
T5287,U129,2024-04-11,Expense,entertainment,6832,Cash,Jai,Weekend movie
T6525,U061,2021-04-23,Expense,rent,Rs.9714,Cash,Del,Rental payment
T11583,U036,2024-10-20,Income,bonus,73654,Crd,Mumbai,Performance bonus
T5046,U123,12/20/2023,Expense,rent,5622,Bank Transfer,Jaipur,Flat rent
T11781,U065,29-08-24,Expense,health,,Card,Delhi,Dental treatment
T9393,U030,31-07-2022,Expense,travel,7748,Card,Bangalore,Fuel payment
T1258,U106,2022-11-14,Expense,rent,4981,Unknown,Jaipur,PG rent
T0928,U102,05/13/2022,Expense,food,301,Card,Hyderabad,Dominos pizza
T6037,U009,10/05/2024,Expense,food,3830,Card,Unknown,Cafe breakfast
T12742,U139,18-10-21,Expense,travel,2985,Upi,Kolkata,Bus ticket
T7198,U069,01/27/2021,Income,others,79870,Upi,Pun,Other payment
T2353,U082,02/12/2023,Expense,food,4426,Bank Transfer,Unknown,Zomato order
T7335,U024,07/26/2024,Expense,entertainment,3640,Upi,Delhi,Gaming subscription
T11646,U122,,Expense,travel,1583,Crd,Ahm,Ola cab
T7798,U040,2023-10-09,Expense,utilities,₹9476,Upi,Ban,EB payment
T3213,U148,05/31/2023,Expense,travel,₹7070,Upi,Hyd,Travel expense
T10710,U006,08/01/2023,Expense,travel,7174,Upi,Chennai,Bus ticket
T0922,U086,2022-12-12,Expense,entertainment,Rs.3159,Banktransfer,Ahmedabad,Gaming subscription
T13698,U094,,Expense,utilities,7296,Bank Transfer,Del,Utility payment
T5592,U028,24-03-23,Expense,health,1606,Upi,Lucknow,Medicine purchase
T2671,U058,31-12-21,Expense,rent,9434,Upi,Lucknow,Home rent
T6020,U092,2022-08-03,Expense,food,3280,Bank Transfr,Jaipur,Cafe breakfast
T10398,U069,2022-10-06,Income,investment,15131 INR,Cash,Unknown,Investment deposit
T9004,U011,23-11-22,Expense,education,886,Csh,Ahmedabad,Exam fees
T7005,U026,2022-11-20,Expense,rent,7109,Banktransfer,Delhi,Accommodation rent
T12998,U146,12/08/2022,Expense,entertainment,4201,Csh,Jaipur,Movie ticket
T3988,U129,23-02-2024,Expense,food,655,Bank Transfer,Hyd,Swiggy order
T5319,U037,2023-03-10,Income,nan,61598,Cash,Chennai,General transaction
T3862,U042,10/16/2022,Income,investment,44066,Cash,Kolkata,Mutual fund investment
T5165,U126,2024-12-12,Income,others,224611,Upi,Del,General expense
T4714,U112,05/30/2024,Expense,rent,46284,Upi,Ahmedabad,Apartment rent
T4195,U097,01-02-2024,Income,bonus,174110,Card,Lucknow,Performance bonus
T11757,U068,2024-09-21,Expense,food,2044,Banktransfer,Pune,Zomato order
T10285,U040,01/29/2024,Expense,savings,5277,Upi,Kolkata,Savings account deposit
T10345,U058,2021-07-25,Expense,rent,47843 INR,Upi,Kolkata,Monthly house rent
T8961,U043,2021-05-19,Expense,travel,1115,Crd,Ban,Ola cab
T0428,U006,2021-10-09,Expense,food,2017,Bank Transfer,Bangalore,Starbucks coffee
T9117,U119,05/28/2021,Expense,education,2053,Bank Transfr,Che,Educational material
T9348,U007,29-01-2022,Expense,entertainment,8839,Cash,Chennai,Concert ticket
T3503,U017,15-01-22,Expense,entertainment,9635,Csh,Lucknow,Gaming subscription
T11648,U132,13-04-2022,Income,salary,₹56581,Bank Transfr,Mumbai,Company payroll
T0481,U108,2023-07-17,Expense,utilities,392,Bank Transfer,Pune,Electricity bill
T0341,U063,,Expense,savings,6027,Bank Transfer,Lucknow,Savings account deposit
T2248,U048,12/10/2024,Expense,rent,26916,Csh,Kolkata,Home rent
T3455,U150,09/27/2022,Expense,food,994,Unknown,Kolkata,Lunch at restaurant
T12178,U072,02/02/2022,Income,salary,63125,Csh,Chennai,Company payroll
T4186,U002,11/11/2022,Expense,food,175,Bank Transfer,Che,Burger King meal
T9132,U067,2022-08-10,Income,freelance,24394,Upi,Delhi,Freelance project
T2400,U126,14-10-2021,Income,investment,67910,Cash,Delhi,Equity investment
T8437,U143,20-07-24,Expense,education,9531,Upi,Lucknow,Online course
T8881,U090,2022-11-05,Expense,utilities,₹7838,Upi,Bangalore,Electricity bill
T10071,U043,09/26/2021,Expense,food,2511,Card,Chennai,Dominos pizza
T13867,U026,2023-09-11,Expense,savings,7734,Cash,Unknown,Emergency fund
T13196,U061,16-06-24,Expense,rent,1461,Upi,Jai,Accommodation rent
T5099,U008,10/12/2024,Expense,education,2398,Bank_Transfer,Chennai,Library fees
T1027,U011,03/21/2024,Income,freelance,33170,Card,Kolkata,Client payment
T2238,U023,2023-09-24,Expense,travel,7858,Unknown,Kol,Train ticket
T12671,U139,2024-10-30,Expense,food,3913,Card,Hyderabad,Burger King meal
T4155,U042,2022-12-09,Expense,travel,5279,Csh,Jaipur,Bus ticket
T8170,U148,02/08/2021,Expense,savings,₹4694,Upi,Ahmedabad,Monthly savings
T11558,U012,20-08-24,Expense,food,2060,Upi,Hyderabad,Lunch at restaurant
T11219,U135,2021-11-12,Expense,rent,32436,Crd,Unknown,Rent transfer
T13688,U003,2024-12-01,Expense,food,7717,Unknown,Lucknow,Zomato order
T12772,U145,02/12/2023,Income,others,$42921,Csh,Mumbai,Other payment
T13289,U072,23-12-2022,Expense,food,3021,Bank Transfer,Ahmedabad,Dominos pizza
T9714,U092,2022-12-25,Expense,food,562 INR,Card,Chennai,Cafe breakfast
T6767,U099,2024-08-03,Expense,food,1574,Crd,Delhi,Burger King meal
T12720,U031,2024-10-30,Expense,nan,Rs.6879,Csh,Luc,General transaction
T0721,U005,13-02-2022,Expense,rent,5599,Banktransfer,Bangalore,Home rent
T3212,U143,15-02-2021,Expense,entertainment,4374,Bank Transfer,Hyderabad,Concert ticket
T8580,U118,2024-01-10,Expense,travel,552,Crd,Delhi,Flight booking
T11720,U080,03/02/2024,Expense,utilities,₹1686,Unknown,Chennai,Gas bill
T8316,U116,2021-05-22,Income,investment,30473,Bank Transfer,Delhi,Stock purchase
T2817,U104,13-07-24,Expense,utilities,₹3325,Upi,Kol,Electricity bill
T9620,U088,,Expense,rent,46991,Upi,Lucknow,Rent transfer
T1400,U066,11/25/2023,Expense,travel,5535,Crd,Jaipur,Ola cab
T2220,U092,06/02/2022,Expense,rent,₹33228,Upi,Jai,Monthly house rent
T9269,U093,29-03-21,Expense,rent,999999,Bank Transfer,Ban,PG rent
T6710,U008,11-12-23,Income,freelance,44802,Card,Luc,Website project
T7206,U142,01/03/2023,Expense,rent,9188,Card,Ahmedabad,Flat rent
T7386,U054,08-09-21,Expense,education,8716,Bank Transfer,Pune,Book purchase
T0019,U011,23-03-21,Expense,education,9273,Card,Ban,Online course
T13011,U031,2023-06-28,Expense,rent,39845,Cash,Delhi,Monthly house rent
T5686,U139,25-02-21,Income,salary,18231,Upi,Delhi,Company payroll
T13942,U125,06/05/2022,Expense,food,9636,Cash,Mumbai,Food delivery
T10500,U042,03/30/2024,Expense,education,7121,Csh,Chennai,Exam fees
T1516,U076,09/23/2023,Expense,health,5447,Upi,Mumbai,Medicine purchase
T4498,U109,2024-10-26,Expense,others,2163,Crd,Chennai,General expense
T0053,U089,09/05/2022,Expense,food,$6402,Upi,Kolkata,Dominos pizza
T5945,U039,2022-02-13,Expense,rent,19467,Banktransfer,Bangalore,Rental payment
T4812,U066,09-08-22,Expense,health,1336,Cash,Ahmedabad,Dental treatment
T4854,U111,05/16/2024,Expense,travel,7761,Cash,Bangalore,Flight booking
T5368,U033,03-12-2024,Expense,nan,9556,Banktransfer,Lucknow,General transaction
T8845,U040,03/02/2024,Expense,utilities,8138,Bank_Transfer,Pune,Utility payment
T7231,U038,2023-11-22,Income,nan,13959,Csh,Chennai,General transaction
T2058,U121,2022-11-17,Expense,savings,3084,Csh,Jai,Monthly savings
T12121,U105,23-07-21,Expense,education,Rs.887,Upi,Kol,Book purchase
T7330,U147,2023-12-21,Expense,food,7874,Bank Transfer,Pune,Starbucks coffee
T8770,U028,01/23/2024,Expense,utilities,7174,Upi,Bangalore,Water bill
T13194,U017,2022-09-20,Expense,travel,₹5391,Unknown,Jaipur,Bus ticket
T8201,U104,07/12/2023,Expense,utilities,4771,Bank Transfr,Pun,Power bill
T11881,U089,06/22/2023,Expense,entertainment,9430,Banktransfer,Lucknow,OTT subscription
T12496,U018,09/28/2023,Expense,food,5045,Cash,Che,Cafe breakfast
T6321,U138,2021-01-11,Expense,rent,29287,Card,Del,Flat rent
T9997,U105,06/23/2022,Expense,travel,9991,Bank Transfer,Unknown,Fuel payment
T6756,U091,2023-11-09,Expense,education,3891,Cash,Hyderabad,Udemy course
T3533,U130,02/28/2024,Expense,rent,37865,Upi,Bangalore,Lease payment
T6023,U033,2023-07-30,Expense,rent,,Bank Transfer,Unknown,Home rent
T11620,U149,05/29/2022,Expense,others,4955,Card,Chennai,Other payment
T1544,U083,05/29/2021,Expense,rent,9757,Bank_Transfer,Hyderabad,Lease payment
T5786,U149,10-07-2023,Income,salary,₹43818,Bank_Transfer,Delhi,Company payroll
T4990,U093,02/15/2022,Expense,travel,3607,Card,Ahmedabad,Train ticket
T5113,U094,16-05-24,Expense,health,₹1150,Bank Transfer,Pune,Clinic visit
T0591,U021,01-11-2023,Expense,others,999999,Bank Transfer,Mumbai,General expense
T7367,U063,04/28/2024,Expense,food,1453,Crd,Lucknow,Swiggy order
T7885,U040,24-02-21,Income,salary,69923,Bank Transfer,Hyd,Salary credit
T8892,U063,08-10-22,Expense,food,9369,Bank Transfr,Hyderabad,Swiggy order
T1799,U086,2022-05-31,Expense,food,2186,Bank Transfer,Chennai,Cafe breakfast
T13397,U132,05/04/2023,Expense,entertainment,2642,Cash,Delhi,Concert ticket
T6170,U073,06/11/2021,Income,investment,$27454,Unknown,Kolkata,Investment deposit
T4918,U130,2022-05-01,Expense,rent,20656,Card,Kolkata,Rent transfer
T13238,U059,01/30/2023,Income,investment,₹10347,Csh,Ban,Investment deposit
T3437,U092,2023-08-28,Income,salary,,Crd,Jaipur,Salary received
T9845,U086,08/31/2022,Expense,travel,388,Card,Mumbai,Flight booking
T12697,U004,2023-10-30,Expense,food,,Upi,Jaipur,Lunch at restaurant
T3845,U117,09-05-2022,Expense,food,3756,Bank Transfer,Jaipur,Burger King meal
T9152,U068,07/25/2023,Expense,others,4153,Upi,Del,Miscellaneous purchase
T5889,U061,08/19/2024,Income,bonus,36129,Upi,Kol,Annual bonus
T1409,U060,08-01-21,Expense,travel,384,Bank Transfr,Delhi,Train ticket
T13399,U119,07/14/2022,Expense,entertainment,3700,Card,Ahm,Theatre booking
T7644,U076,26-04-2022,Expense,food,3901,Bank Transfr,Lucknow,Restaurant dinner
T0997,U087,12/23/2023,Expense,rent,3507,Upi,Delhi,Apartment rent
T8909,U002,27-06-2024,Expense,entertainment,9883 INR,Cash,Che,Spotify premium
T10044,U062,06/09/2022,Income,salary,63348,Card,Kolkata,Company payroll
T0328,U095,12/12/2024,Income,investment,45361,Card,Hyderabad,Stock purchase
T1479,U045,08/20/2021,Expense,food,236,Cash,Unknown,Food delivery
T6902,U016,14-12-23,Expense,rent,6168,Unknown,Mumbai,Lease payment
T2648,U033,2021-03-26,Expense,rent,6798,Csh,Bangalore,Rent transfer
T12733,U057,2021-04-06,Expense,food,4051,Card,Bangalore,Swiggy order
T11044,U145,30-09-24,Expense,savings,7998,Upi,Lucknow,Transfer to savings
T4115,U053,10-09-23,Expense,food,1255,Bank Transfr,Ban,Burger King meal
T13558,U080,08/09/2021,Expense,travel,1621 INR,Card,Mumbai,Airport transfer
T12420,U044,2022-09-28,Expense,utilities,6725,Cash,Chennai,WiFi recharge
T3532,U121,,Expense,health,6113,Card,Delhi,Medicine purchase
T9183,U137,04-01-2021,Expense,food,2799,Cash,Hyderabad,Zomato order
T7634,U033,2022-01-13,Expense,utilities,4958,Bank_Transfer,Pun,Electricity bill
T5344,U122,2022-01-21,Expense,food,1099,Bank_Transfer,Lucknow,Restaurant dinner
T13242,U031,2022-11-13,Expense,education,5642,Card,Ban,College fees
T4096,U047,2024-03-25,Expense,rent,1020,Cash,Ban,Accommodation rent
T0987,U049,05/20/2024,Expense,food,3738,Bank Transfer,Mumbai,Swiggy order
T7842,U087,07/12/2023,Expense,rent,3192,Csh,Kolkata,Accommodation rent
T6844,U012,21-05-2023,Expense,health,7691,Upi,Jaipur,Medicine purchase
T4457,U139,12-08-23,Expense,travel,9222,Card,Che,Airport transfer
T5843,U124,2021-05-26,Expense,entertainment,₹4241,Cash,Hyderabad,OTT subscription
T8397,U144,17-12-2023,Expense,food,1180,Banktransfer,Kolkata,Swiggy order
T12986,U022,,Expense,food,$1889,Card,Kolkata,Family dinner
T1364,U048,2021-02-17,Expense,rent,36056,Upi,Mumbai,Monthly house rent
T6632,U009,2023-05-10,Expense,rent,6358,Crd,Bangalore,Home rent
T2424,U069,15-08-22,Expense,rent,5345,Bank Transfer,Chennai,Rental payment
T9900,U048,04/30/2021,Expense,travel,702,Bank_Transfer,Lucknow,Ola cab
T0903,U102,20-12-2023,Expense,entertainment,7292,Upi,Pune,Concert ticket
T3847,U134,2022-10-11,Expense,utilities,941,Cash,Kolkata,WiFi recharge
T13825,U127,2024-11-17,Expense,food,6574,Upi,Del,Starbucks coffee
T3164,U023,2024-11-26,Expense,travel,409,Upi,Pune,Fuel payment
T12585,U136,2022-03-07,Income,others,32906 INR,Upi,Kolkata,Other payment
T5542,U018,14-10-21,Expense,travel,0,Banktransfer,Jai,Metro recharge
T5327,U072,2023-12-14,Expense,food,3903,Cash,Del,Zomato order
T8454,U087,05/24/2021,Expense,travel,9694,Cash,Jai,Uber ride
T12124,U037,09-08-2024,Expense,entertainment,₹9013,Upi,Bangalore,Amazon Prime
T4591,U091,09/05/2022,Expense,utilities,1980,Csh,Jaipur,Broadband bill
T12097,U132,09-04-21,Expense,utilities,7818,Upi,Jaipur,Internet bill
T12210,U118,2022-01-25,Expense,rent,20509,Bank Transfr,Bangalore,Home rent
T2661,U078,2024-01-09,Expense,rent,$9237,Upi,Ahm,Rent transfer
T6007,U138,04/03/2022,Expense,savings,6682,Cash,Mum,Transfer to savings
T4407,U143,2022-07-29,Expense,education,6714,Bank Transfer,Hyderabad,Exam fees
T5887,U060,08/23/2021,Expense,travel,8859,Cash,Kolkata,Taxi fare
T6734,U110,2024-06-03,Expense,travel,1098,Unknown,Pun,Taxi fare
T9475,U092,11-06-2023,Income,freelance,35719,Upi,Pune,Freelance project
T4511,U107,2022-07-06,Expense,travel,6170,Crd,Bangalore,Taxi fare
T12067,U046,09/23/2023,Expense,food,2318,Banktransfer,Mumbai,Food delivery
T9561,U117,03-11-22,Expense,travel,6354,Bank Transfer,Lucknow,Metro recharge
T9929,U102,2023-03-15,Expense,utilities,8158,Crd,Ahmedabad,Gas bill
T5732,U038,08/16/2021,Expense,food,1702,Upi,Pune,Cafe breakfast
T9603,U145,2023-06-28,Expense,rent,6760,Bank_Transfer,Kolkata,Room rent
T2106,U010,21-04-2023,Expense,education,8201,Upi,Jai,Training program
T0824,U007,2021-03-04,Expense,entertainment,3219,Upi,Lucknow,Disney Plus
T8434,U061,,Expense,food,4327,Bank Transfr,Pune,Burger King meal
T13434,U145,30-05-22,Expense,travel,Rs.2954,Card,Pune,Airport transfer
T9341,U059,10/15/2022,Expense,health,8122,Banktransfer,Unknown,Dental treatment
T5459,U067,2021-08-28,Expense,health,1008,Upi,Jaipur,Health insurance
T2041,U009,2023-02-15,Expense,savings,Rs.8382,Upi,Lucknow,Savings account deposit
T3551,U025,2023-09-23,Expense,travel,1372,Card,Mumbai,Flight booking
T10339,U081,05/05/2022,Income,freelance,₹46281,Upi,Hyd,Freelance earnings
T8081,U100,12/14/2021,Expense,utilities,₹6566,Bank Transfr,Mumbai,Electricity bill
T5647,U082,2023-05-10,Expense,health,₹984,Card,Bangalore,Pharmacy purchase
T4580,U149,11-07-23,Expense,travel,₹1259,Crd,Pune,Bus ticket
T2200,U089,,Expense,food,2072,Csh,Kolkata,Swiggy order
T8724,U074,09/24/2024,Income,bonus,₹46784,Cash,Unknown,Incentive received
T3529,U017,2024-01-23,Expense,entertainment,Rs.7393,Cash,Bangalore,Netflix subscription
T0924,U133,13-09-23,Income,salary,56971,Csh,Pune,Company payroll
T13214,U004,09/09/2023,Expense,education,₹9349,Bank_Transfer,Unknown,Online course
T6638,U084,2023-08-02,Expense,travel,₹1868,Cash,Bangalore,Train ticket
T9811,U048,2024-01-06,Expense,rent,2774,Bank Transfr,Pune,Room rent
T1789,U038,2022-05-31,Income,salary,₹30722,Crd,Jaipur,Monthly salary
T1978,U035,01/02/2024,Expense,travel,2481,Bank Transfr,Jaipur,Uber ride
T1222,U121,2021-01-11,Expense,utilities,₹8855,Upi,Delhi,Utility payment
T8043,U007,11-10-2022,Expense,education,$3954,Bank Transfr,Unknown,Book purchase
T11433,U004,05-11-21,Expense,food,4941,Bank Transfer,Mumbai,Restaurant dinner
T11885,U128,04/21/2024,Expense,food,2043,Csh,Ban,Cafe breakfast
T4257,U104,06/26/2024,Expense,rent,6574,Cash,Lucknow,Room rent
T13042,U008,28-07-2022,Expense,food,2392,Bank Transfr,Jaipur,Restaurant dinner
T1288,U071,2024-12-23,Expense,health,6626,Bank Transfer,Lucknow,Medicine purchase
T12635,U026,2024-07-22,Expense,food,3054,Cash,Pune,Burger King meal
T3008,U055,2022-07-30,Income,freelance,37631,Crd,Mum,Website project
T6709,U067,21-12-23,Expense,rent,38973,Upi,Del,Rental payment
T4064,U127,2023-04-11,Expense,food,3980,Upi,Pune,Food delivery
T9245,U041,24-05-21,Expense,education,8729,Upi,Lucknow,Tuition fees
T6899,U106,30-10-2022,Expense,entertainment,7773,Csh,Lucknow,Amazon Prime
T0874,U136,09/07/2021,Expense,health,$210,Upi,Bangalore,Health insurance
T4836,U123,17-12-2023,Expense,food,2611,Csh,Pune,Starbucks coffee
T12202,U037,11/02/2022,Expense,rent,34418,Upi,Chennai,Monthly house rent
T4056,U143,24-08-21,Expense,others,4883,Crd,Chennai,Cash withdrawal
T0449,U128,28-07-21,Expense,entertainment,1652,Crd,Hyderabad,Amazon Prime
T13189,U021,2021-03-17,Expense,savings,8006,Cash,Unknown,Emergency fund
T4959,U150,06/10/2022,Expense,rent,6829,Cash,Jai,Accommodation rent
T8420,U136,2021-06-03,Expense,utilities,4713,Cash,Ban,Gas bill
T10250,U057,2024-12-20,Income,salary,14297,Bank Transfr,Mumbai,Salary received
T4214,U036,2021-12-13,Expense,food,2087,Card,Bangalore,Swiggy order
T12332,U054,30-04-23,Income,others,11168,Bank Transfer,Mumbai,Miscellaneous purchase
T0949,U144,2023-04-06,Expense,food,5997,Crd,Bangalore,Zomato order
T7649,U029,2023-10-07,Expense,entertainment,,Card,Chennai,Movie ticket
T2428,U029,16-12-23,Expense,entertainment,8195,Cash,Hyderabad,Netflix subscription
T5449,U035,2023-04-19,Expense,food,4677,Card,Jaipur,Family dinner
T0494,U034,15-07-2022,Income,bonus,59853,Card,Ahmedabad,Festival bonus
T11981,U128,04/26/2022,Expense,entertainment,464,Upi,Chennai,Netflix subscription
T11887,U009,2023-04-15,Expense,rent,48330,Upi,Luc,Apartment rent
T10700,U126,11/28/2023,Expense,rent,,Crd,Lucknow,Accommodation rent
T5579,U030,2023-06-06,Expense,health,8757,Bank Transfer,Ahmedabad,Medical test
T11783,U121,2022-07-01,Expense,travel,5855,Csh,Kolkata,Bus ticket
T12587,U133,10-02-2024,Expense,savings,3444,Crd,Ahmedabad,Savings deposit
T9551,U010,,Expense,entertainment,7010,Csh,Che,Theatre booking
T3025,U146,12/19/2022,Expense,rent,14582,Upi,Del,Rental payment
T7626,U147,,Income,bonus,14412,Cash,Hyd,Performance bonus
T12272,U136,2023-04-15,Income,salary,18733,Card,Ahm,Company payroll
T5026,U009,07/16/2024,Expense,food,3702,Upi,Mumbai,Cafe breakfast
T13932,U147,2023-11-21,Expense,education,₹6062,Bank_Transfer,Lucknow,Udemy course
T7669,U082,2023-08-04,Expense,food,9155,Csh,Mumbai,Starbucks coffee
T0924,U133,13-09-23,Income,salary,56971,Csh,Pune,Monthly salary
T1165,U017,2023-04-04,Expense,utilities,4949,Cash,Jaipur,Gas bill
T5963,U081,03/21/2022,Expense,utilities,5066,Banktransfer,Luc,Mobile recharge
T10275,U119,2022-06-03,Expense,food,6432,Card,Chennai,Burger King meal
T4226,U070,2021-04-23,Expense,travel,₹1945,Bank Transfr,Mumbai,Uber ride
T12985,U022,2023-02-18,Expense,entertainment,7288,Card,Delhi,Netflix subscription
T3001,U099,07/14/2024,Expense,education,4942,Upi,Bangalore,Udemy course
T7356,U059,2022-03-03,Expense,food,1443,Card,Kol,Lunch at restaurant
T7058,U036,14-09-21,Income,salary,66905,Card,Mum,Company payroll
T3582,U058,10/11/2023,Expense,food,1731,Banktransfer,Pune,Cafe breakfast
T12681,U061,24-07-2024,Expense,entertainment,4462,Bank_Transfer,Ahmedabad,Movie ticket
T3707,U107,20-02-21,Expense,health,4343,Card,Bangalore,Dental treatment
T2950,U135,2021-11-04,Expense,food,842,Upi,Bangalore,Food delivery
T3609,U095,22-07-23,Expense,food,1969,Csh,Kolkata,Starbucks coffee
T10866,U095,05-05-24,Expense,food,₹2811,Csh,Lucknow,Dominos pizza
T5999,U045,21-10-24,Expense,rent,1223,Crd,Hyderabad,Monthly house rent
T3159,U119,2023-01-25,Expense,rent,9301,Cash,Ahmedabad,Room rent
T5007,U080,02/28/2023,Income,others,19382,Bank Transfer,Ahmedabad,Cash withdrawal
T0060,U038,2024-01-12,Expense,food,2984,Crd,Unknown,Starbucks coffee
T11837,U126,2023-01-28,Expense,food,9399,Card,Jaipur,Restaurant dinner
